지역명,연도,월,전용면적,평당분양가격
서울,2022,9,102m²~,29412.899999999998
인천,2022,9,모든면적,17123.7
인천,2022,9,60m²,16932.3
인천,2022,9,60m²~85m²,16681.5
인천,2022,9,85m²~102m²,20865.899999999998
인천,2022,9,102m²~,18674.7
경기,2022,9,모든면적,17008.2
경기,2022,9,60m²,17935.5
경기,2022,9,60m²~85m²,16853.1
경기,2022,9,85m²~102m²,22133.1
경기,2022,9,102m²~,16922.399999999998
부산,2022,9,모든면적,18011.399999999998
부산,2022,9,60m²,17490.0
부산,2022,9,60m²~85m²,18166.5
부산,2022,9,85m²~102m²,17301.899999999998
부산,2022,9,102m²~,20083.8
대구,2022,9,모든면적,16764.0
대구,2022,9,60m²,15975.3
대구,2022,9,60m²~85m²,16773.899999999998
대구,2022,9,85m²~102m²,17453.7
대구,2022,9,102m²~,19140.0
광주,2022,9,모든면적,15358.199999999999
광주,2022,9,60m²,13437.599999999999
광주,2022,9,60m²~85m²,15391.199999999999
광주,2022,9,85m²~102m²,
광주,2022,9,102m²~,18225.899999999998
대전,2022,9,모든면적,14289.0
대전,2022,9,60m²,14859.9
대전,2022,9,60m²~85m²,14302.199999999999
대전,2022,9,85m²~102m²,
대전,2022,9,102m²~,13035.0
울산,2022,9,모든면적,17932.2
울산,2022,9,60m²,15417.599999999999
울산,2022,9,60m²~85m²,18067.5
울산,2022,9,85m²~102m²,17602.2
울산,2022,9,102m²~,19209.3
세종,2022,9,모든면적,10586.4
세종,2022,9,60m²,10523.699999999999
세종,2022,9,60m²~85m²,10586.4
세종,2022,9,85m²~102m²,
세종,2022,9,102m²~,10738.199999999999
강원,2022,9,모든면적,10880.099999999999
강원,2022,9,60m²,10886.699999999999
강원,2022,9,60m²~85m²,10289.4
강원,2022,9,85m²~102m²,13365.0
강원,2022,9,102m²~,14899.5
충북,2022,9,모든면적,9985.8
충북,2022,9,60m²,10949.4
충북,2022,9,60m²~85m²,9995.699999999999
충북,2022,9,85m²~102m²,11117.699999999999
충북,2022,9,102m²~,10477.5
충남,2022,9,모든면적,10395.0
충남,2022,9,60m²,10226.699999999999
충남,2022,9,60m²~85m²,14437.5
충남,2022,9,85m²~102m²,12672.0
충남,2022,9,102m²~,12589.5
전북,2022,9,모든면적,10190.4
전북,2022,9,60m²,9335.699999999999
전북,2022,9,60m²~85m²,10190.4
전북,2022,9,85m²~102m²,10599.599999999999
전북,2022,9,102m²~,10527.0
전남,2022,9,모든면적,10639.199999999999
전남,2022,9,60m²,11121.0
전남,2022,9,60m²~85m²,10484.099999999999
전남,2022,9,85m²~102m²,10553.4
전남,2022,9,102m²~,10754.699999999999
경북,2022,9,모든면적,11949.3
경북,2022,9,60m²,10909.8
경북,2022,9,60m²~85m²,11886.599999999999
경북,2022,9,85m²~102m²,12939.3
경북,2022,9,102m²~,12827.099999999999
경남,2022,9,모든면적,11988.9
경남,2022,9,60m²,12365.099999999999
경남,2022,9,60m²~85m²,11896.5
경남,2022,9,85m²~102m²,15034.8
경남,2022,9,102m²~,13097.699999999999
제주,2022,9,모든면적,21542.399999999998
제주,2022,9,60m²,9444.6
제주,2022,9,60m²~85m²,19941.899999999998
제주,2022,9,85m²~102m²,21681.0
제주,2022,9,102m²~,22562.1
서울,2022,10,모든면적,28059.899999999998
서울,2022,10,60m²,28564.8
서울,2022,10,60m²~85m²,28343.699999999997
서울,2022,10,85m²~102m²,
서울,2022,10,102m²~,29412.899999999998
인천,2022,10,모든면적,16602.3
인천,2022,10,60m²,16252.5
인천,2022,10,60m²~85m²,16150.199999999999
인천,2022,10,85m²~102m²,18925.5
인천,2022,10,102m²~,18298.5
경기,2022,10,모든면적,17282.1
경기,2022,10,60m²,18070.8
경기,2022,10,60m²~85m²,17110.5
경기,2022,10,85m²~102m²,20664.6
경기,2022,10,102m²~,16922.399999999998
부산,2022,10,모든면적,18470.1
부산,2022,10,60m²,17420.7
부산,2022,10,60m²~85m²,18559.2
부산,2022,10,85m²~102m²,17301.899999999998
부산,2022,10,102m²~,23129.699999999997
대구,2022,10,모든면적,16859.7
대구,2022,10,60m²,16658.399999999998
대구,2022,10,60m²~85m²,16839.899999999998
대구,2022,10,85m²~102m²,17245.8
대구,2022,10,102m²~,19140.0
광주,2022,10,모든면적,15589.199999999999
광주,2022,10,60m²,15123.9
광주,2022,10,60m²~85m²,15539.699999999999
광주,2022,10,85m²~102m²,
광주,2022,10,102m²~,18225.899999999998
대전,2022,10,모든면적,15107.4
대전,2022,10,60m²,14879.699999999999
대전,2022,10,60m²~85m²,15048.0
대전,2022,10,85m²~102m²,
대전,2022,10,102m²~,16189.8
울산,2022,10,모든면적,18123.6
울산,2022,10,60m²,15417.599999999999
울산,2022,10,60m²~85m²,18199.5
울산,2022,10,85m²~102m²,17602.2
울산,2022,10,102m²~,19750.5
세종,2022,10,모든면적,10586.4
세종,2022,10,60m²,10523.699999999999
세종,2022,10,60m²~85m²,10586.4
세종,2022,10,85m²~102m²,
세종,2022,10,102m²~,10738.199999999999
강원,2022,10,모든면적,11398.199999999999
강원,2022,10,60m²,10635.9
강원,2022,10,60m²~85m²,10246.5
강원,2022,10,85m²~102m²,11988.9
강원,2022,10,102m²~,14077.8
충북,2022,10,모든면적,9969.3
충북,2022,10,60m²,10949.4
충북,2022,10,60m²~85m²,9979.199999999999
충북,2022,10,85m²~102m²,10665.599999999999
충북,2022,10,102m²~,10474.199999999999
충남,2022,10,모든면적,10919.699999999999
충남,2022,10,60m²,10622.699999999999
충남,2022,10,60m²~85m²,14932.5
충남,2022,10,85m²~102m²,13209.9
충남,2022,10,102m²~,12718.199999999999
전북,2022,10,모든면적,10243.199999999999
전북,2022,10,60m²,9335.699999999999
전북,2022,10,60m²~85m²,10239.9
전북,2022,10,85m²~102m²,10688.699999999999
전북,2022,10,102m²~,10543.5
전남,2022,10,모든면적,10659.0
전남,2022,10,60m²,11107.8
전남,2022,10,60m²~85m²,10497.3
전남,2022,10,85m²~102m²,10553.4
전남,2022,10,102m²~,10748.099999999999
경북,2022,10,모든면적,12012.0
경북,2022,10,60m²,11140.8
경북,2022,10,60m²~85m²,11932.8
경북,2022,10,85m²~102m²,12949.199999999999
경북,2022,10,102m²~,12817.199999999999
경남,2022,10,모든면적,11889.9
경남,2022,10,60m²,12233.099999999999
경남,2022,10,60m²~85m²,11820.599999999999
경남,2022,10,85m²~102m²,15034.8
경남,2022,10,102m²~,12982.199999999999
제주,2022,10,모든면적,22159.5
제주,2022,10,60m²,16899.3
제주,2022,10,60m²~85m²,20347.8
제주,2022,10,85m²~102m²,21908.699999999997
제주,2022,10,102m²~,22684.199999999997
서울,2022,11,모든면적,29835.3
서울,2022,11,60m²,30383.1
서울,2022,11,60m²~85m²,30356.699999999997
서울,2022,11,85m²~102m²,28333.8
서울,2022,11,102m²~,32613.899999999998
인천,2022,11,모든면적,16641.899999999998
인천,2022,11,60m²,16130.4
인천,2022,11,60m²~85m²,16199.699999999999
인천,2022,11,85m²~102m²,18539.399999999998
인천,2022,11,102m²~,18258.899999999998
경기,2022,11,모든면적,16585.8
경기,2022,11,60m²,17549.399999999998
경기,2022,11,60m²~85m²,16361.4
경기,2022,11,85m²~102m²,20651.399999999998
경기,2022,11,102m²~,16866.3
부산,2022,11,모든면적,19823.1
부산,2022,11,60m²,18912.3
부산,2022,11,60m²~85m²,19932.0
부산,2022,11,85m²~102m²,17301.899999999998
부산,2022,11,102m²~,23129.699999999997
대구,2022,11,모든면적,16566.0
대구,2022,11,60m²,16658.399999999998
대구,2022,11,60m²~85m²,16579.2
대구,2022,11,85m²~102m²,16457.1
대구,2022,11,102m²~,19103.7
광주,2022,11,모든면적,15684.9
광주,2022,11,60m²,15123.9
광주,2022,11,60m²~85m²,15638.699999999999
광주,2022,11,85m²~102m²,
광주,2022,11,102m²~,18225.899999999998
대전,2022,11,모든면적,15137.099999999999
대전,2022,11,60m²,15321.9
대전,2022,11,60m²~85m²,15107.4
대전,2022,11,85m²~102m²,
대전,2022,11,102m²~,16189.8
울산,2022,11,모든면적,18932.1
울산,2022,11,60m²,18994.8
울산,2022,11,60m²~85m²,18737.399999999998
울산,2022,11,85m²~102m²,17602.2
울산,2022,11,102m²~,19750.5
세종,2022,11,모든면적,10586.4
세종,2022,11,60m²,10523.699999999999
세종,2022,11,60m²~85m²,10586.4
세종,2022,11,85m²~102m²,
세종,2022,11,102m²~,10738.199999999999
강원,2022,11,모든면적,12398.099999999999
강원,2022,11,60m²,11315.699999999999
강원,2022,11,60m²~85m²,11005.5
강원,2022,11,85m²~102m²,11962.5
강원,2022,11,102m²~,14071.199999999999
충북,2022,11,모든면적,9969.3
충북,2022,11,60m²,10949.4
충북,2022,11,60m²~85m²,9979.199999999999
충북,2022,11,85m²~102m²,10665.599999999999
충북,2022,11,102m²~,10474.199999999999
충남,2022,11,모든면적,11051.699999999999
충남,2022,11,60m²,12493.8
충남,2022,11,60m²~85m²,11427.9
충남,2022,11,85m²~102m²,13209.9
충남,2022,11,102m²~,12701.699999999999
전북,2022,11,모든면적,10411.5
전북,2022,11,60m²,9246.6
전북,2022,11,60m²~85m²,10371.9
전북,2022,11,85m²~102m²,10850.4
전북,2022,11,102m²~,11553.3
전남,2022,11,모든면적,10718.4
전남,2022,11,60m²,11107.8
전남,2022,11,60m²~85m²,10556.699999999999
전남,2022,11,85m²~102m²,10553.4
전남,2022,11,102m²~,10748.099999999999
경북,2022,11,모든면적,12081.3
경북,2022,11,60m²,11203.5
경북,2022,11,60m²~85m²,12025.199999999999
경북,2022,11,85m²~102m²,13120.8
경북,2022,11,102m²~,12912.9
경남,2022,11,모든면적,11863.5
경남,2022,11,60m²,12761.099999999999
경남,2022,11,60m²~85m²,11790.9
경남,2022,11,85m²~102m²,14764.199999999999
경남,2022,11,102m²~,12959.099999999999
제주,2022,11,모든면적,22159.5
제주,2022,11,60m²,16899.3
제주,2022,11,60m²~85m²,20347.8
제주,2022,11,85m²~102m²,21908.699999999997
제주,2022,11,102m²~,22684.199999999997
서울,2022,12,모든면적,29779.199999999997
서울,2022,12,60m²,30307.199999999997
서울,2022,12,60m²~85m²,30356.699999999997
서울,2022,12,85m²~102m²,28333.8
서울,2022,12,102m²~,32613.899999999998
인천,2022,12,모든면적,16655.1
인천,2022,12,60m²,16348.199999999999
인천,2022,12,60m²~85m²,16236.0
인천,2022,12,85m²~102m²,18730.8
인천,2022,12,102m²~,18117.0
경기,2022,12,모든면적,17169.899999999998
경기,2022,12,60m²,18552.6
경기,2022,12,60m²~85m²,16981.8
경기,2022,12,85m²~102m²,21156.3
경기,2022,12,102m²~,17826.6
부산,2022,12,모든면적,19456.8
부산,2022,12,60m²,19272.0
부산,2022,12,60m²~85m²,19493.1
부산,2022,12,85m²~102m²,15048.0
부산,2022,12,102m²~,
대구,2022,12,모든면적,16899.3
대구,2022,12,60m²,17463.6
대구,2022,12,60m²~85m²,16731.0
대구,2022,12,85m²~102m²,16457.1
대구,2022,12,102m²~,21024.3
광주,2022,12,모든면적,14625.599999999999
광주,2022,12,60m²,15123.9
광주,2022,12,60m²~85m²,14615.699999999999
광주,2022,12,85m²~102m²,
광주,2022,12,102m²~,
대전,2022,12,모든면적,15298.8
대전,2022,12,60m²,15321.9
대전,2022,12,60m²~85m²,15275.699999999999
대전,2022,12,85m²~102m²,
대전,2022,12,102m²~,16932.3
울산,2022,12,모든면적,18321.6
울산,2022,12,60m²,18994.8
울산,2022,12,60m²~85m²,18196.2
울산,2022,12,85m²~102m²,22581.899999999998
울산,2022,12,102m²~,17612.1
세종,2022,12,모든면적,12279.3
세종,2022,12,60m²,12289.199999999999
세종,2022,12,60m²~85m²,12266.099999999999
세종,2022,12,85m²~102m²,
세종,2022,12,102m²~,
강원,2022,12,모든면적,12688.5
강원,2022,12,60m²,10761.3
강원,2022,12,60m²~85m²,11586.3
강원,2022,12,85m²~102m²,11962.5
강원,2022,12,102m²~,14064.599999999999
충북,2022,12,모든면적,10520.4
충북,2022,12,60m²,10949.4
충북,2022,12,60m²~85m²,10523.699999999999
충북,2022,12,85m²~102m²,10665.599999999999
충북,2022,12,102m²~,10827.3
충남,2022,12,모든면적,11035.199999999999
충남,2022,12,60m²,12493.8
충남,2022,12,60m²~85m²,11401.5
충남,2022,12,85m²~102m²,13160.4
충남,2022,12,102m²~,12701.699999999999
전북,2022,12,모든면적,10381.8
전북,2022,12,60m²,9246.6
전북,2022,12,60m²~85m²,10329.0
전북,2022,12,85m²~102m²,10995.599999999999
전북,2022,12,102m²~,11058.3
전남,2022,12,모든면적,10596.3
전남,2022,12,60m²,11652.3
전남,2022,12,60m²~85m²,10464.3
전남,2022,12,85m²~102m²,10553.4
전남,2022,12,102m²~,10431.3
경북,2022,12,모든면적,12289.199999999999
경북,2022,12,60m²,11203.5
경북,2022,12,60m²~85m²,12285.9
경북,2022,12,85m²~102m²,11975.699999999999
경북,2022,12,102m²~,13365.0
경남,2022,12,모든면적,11860.199999999999
경남,2022,12,60m²,13817.099999999999
경남,2022,12,60m²~85m²,11761.199999999999
경남,2022,12,85m²~102m²,14764.199999999999
경남,2022,12,102m²~,13002.0
제주,2022,12,모든면적,22951.5
제주,2022,12,60m²,24357.3
제주,2022,12,60m²~85m²,22176.0
제주,2022,12,85m²~102m²,21908.699999999997
제주,2022,12,102m²~,22931.699999999997
서울,2023,1,모든면적,30630.6
서울,2023,1,60m²,31227.899999999998
서울,2023,1,60m²~85m²,30686.699999999997
서울,2023,1,85m²~102m²,28333.8
서울,2023,1,102m²~,35818.2
인천,2023,1,모든면적,16625.399999999998
인천,2023,1,60m²,16579.2
인천,2023,1,60m²~85m²,16094.099999999999
인천,2023,1,85m²~102m²,18711.0
인천,2023,1,102m²~,18011.399999999998
경기,2023,1,모든면적,17239.2
경기,2023,1,60m²,19380.899999999998
경기,2023,1,60m²~85m²,17051.1
경기,2023,1,85m²~102m²,21156.3
경기,2023,1,102m²~,19866.0
부산,2023,1,모든면적,19456.8
부산,2023,1,60m²,19272.0
부산,2023,1,60m²~85m²,19493.1
부산,2023,1,85m²~102m²,15048.0
부산,2023,1,102m²~,
대구,2023,1,모든면적,16958.7
대구,2023,1,60m²,17463.6
대구,2023,1,60m²~85m²,16820.1
대구,2023,1,85m²~102m²,16457.1
대구,2023,1,102m²~,21129.899999999998
광주,2023,1,모든면적,17268.899999999998
광주,2023,1,60m²,15123.9
광주,2023,1,60m²~85m²,14648.699999999999
광주,2023,1,85m²~102m²,
광주,2023,1,102m²~,22486.199999999997
대전,2023,1,모든면적,15440.699999999999
대전,2023,1,60m²,16305.3
대전,2023,1,60m²~85m²,15374.699999999999
대전,2023,1,85m²~102m²,
대전,2023,1,102m²~,16932.3
울산,2023,1,모든면적,18321.6
울산,2023,1,60m²,18994.8
울산,2023,1,60m²~85m²,18196.2
울산,2023,1,85m²~102m²,22581.899999999998
울산,2023,1,102m²~,17612.1
세종,2023,1,모든면적,12279.3
세종,2023,1,60m²,12289.199999999999
세종,2023,1,60m²~85m²,12266.099999999999
세종,2023,1,85m²~102m²,
세종,2023,1,102m²~,
강원,2023,1,모든면적,12688.5
강원,2023,1,60m²,10761.3
강원,2023,1,60m²~85m²,11586.3
강원,2023,1,85m²~102m²,11962.5
강원,2023,1,102m²~,14064.599999999999
충북,2023,1,모든면적,10520.4
충북,2023,1,60m²,10949.4
충북,2023,1,60m²~85m²,10576.5
충북,2023,1,85m²~102m²,10622.699999999999
충북,2023,1,102m²~,10873.5
충남,2023,1,모든면적,11338.8
충남,2023,1,60m²,12493.8
충남,2023,1,60m²~85m²,11942.699999999999
충남,2023,1,85m²~102m²,13160.4
충남,2023,1,102m²~,12804.0
전북,2023,1,모든면적,10381.8
전북,2023,1,60m²,9246.6
전북,2023,1,60m²~85m²,10329.0
전북,2023,1,85m²~102m²,10995.599999999999
전북,2023,1,102m²~,11058.3
전남,2023,1,모든면적,10616.099999999999
전남,2023,1,60m²,11652.3
전남,2023,1,60m²~85m²,10490.699999999999
전남,2023,1,85m²~102m²,10553.4
전남,2023,1,102m²~,10434.599999999999
경북,2023,1,모든면적,12516.9
경북,2023,1,60m²,11553.3
경북,2023,1,60m²~85m²,12497.099999999999
경북,2023,1,85m²~102m²,11975.699999999999
경북,2023,1,102m²~,13365.0
경남,2023,1,모든면적,11929.5
경남,2023,1,60m²,14401.199999999999
경남,2023,1,60m²~85m²,11840.4
경남,2023,1,85m²~102m²,14764.199999999999
경남,2023,1,102m²~,13002.0
제주,2023,1,모든면적,22951.5
제주,2023,1,60m²,24357.3
제주,2023,1,60m²~85m²,22176.0
제주,2023,1,85m²~102m²,21908.699999999997
제주,2023,1,102m²~,22931.699999999997
서울,2023,2,모든면적,30445.8
서울,2023,2,60m²,31102.5
서울,2023,2,60m²~85m²,30076.199999999997
서울,2023,2,85m²~102m²,28333.8
서울,2023,2,102m²~,35818.2
인천,2023,2,모든면적,16288.8
인천,2023,2,60m²,16562.7
인천,2023,2,60m²~85m²,15665.099999999999
인천,2023,2,85m²~102m²,15374.699999999999
인천,2023,2,102m²~,14331.9
경기,2023,2,모든면적,17252.399999999998
경기,2023,2,60m²,19730.7
경기,2023,2,60m²~85m²,17054.399999999998
경기,2023,2,85m²~102m²,21172.8
경기,2023,2,102m²~,20453.399999999998
부산,2023,2,모든면적,19116.899999999998
부산,2023,2,60m²,19509.6
부산,2023,2,60m²~85m²,19130.1
부산,2023,2,85m²~102m²,15480.3
부산,2023,2,102m²~,16024.8
대구,2023,2,모든면적,17087.399999999998
대구,2023,2,60m²,17463.6
대구,2023,2,60m²~85m²,17011.5
대구,2023,2,85m²~102m²,16457.1
대구,2023,2,102m²~,21129.899999999998
광주,2023,2,모든면적,15275.699999999999
광주,2023,2,60m²,15123.9
광주,2023,2,60m²~85m²,14982.0
광주,2023,2,85m²~102m²,
광주,2023,2,102m²~,18889.2
대전,2023,2,모든면적,15556.199999999999
대전,2023,2,60m²,16249.199999999999
대전,2023,2,60m²~85m²,15463.8
대전,2023,2,85m²~102m²,
대전,2023,2,102m²~,16932.3
울산,2023,2,모든면적,18321.6
울산,2023,2,60m²,18994.8
울산,2023,2,60m²~85m²,18196.2
울산,2023,2,85m²~102m²,22581.899999999998
울산,2023,2,102m²~,17612.1
세종,2023,2,모든면적,12279.3
세종,2023,2,60m²,12289.199999999999
세종,2023,2,60m²~85m²,12266.099999999999
세종,2023,2,85m²~102m²,
세종,2023,2,102m²~,
강원,2023,2,모든면적,12688.5
강원,2023,2,60m²,10761.3
강원,2023,2,60m²~85m²,11586.3
강원,2023,2,85m²~102m²,11962.5
강원,2023,2,102m²~,14064.599999999999
충북,2023,2,모든면적,10589.699999999999
충북,2023,2,60m²,10949.4
충북,2023,2,60m²~85m²,10632.599999999999
충북,2023,2,85m²~102m²,10622.699999999999
충북,2023,2,102m²~,10985.699999999999
충남,2023,2,모든면적,11738.099999999999
충남,2023,2,60m²,12493.8
충남,2023,2,60m²~85m²,11942.699999999999
충남,2023,2,85m²~102m²,13160.4
충남,2023,2,102m²~,12804.0
전북,2023,2,모든면적,10381.8
전북,2023,2,60m²,9246.6
전북,2023,2,60m²~85m²,10329.0
전북,2023,2,85m²~102m²,10995.599999999999
전북,2023,2,102m²~,11058.3
전남,2023,2,모든면적,10946.099999999999
전남,2023,2,60m²,11652.3
전남,2023,2,60m²~85m²,10771.199999999999
전남,2023,2,85m²~102m²,11220.0
전남,2023,2,102m²~,11061.599999999999
경북,2023,2,모든면적,12513.599999999999
경북,2023,2,60m²,12315.599999999999
경북,2023,2,60m²~85m²,12500.4
경북,2023,2,85m²~102m²,11975.699999999999
경북,2023,2,102m²~,13365.0
경남,2023,2,모든면적,11823.9
경남,2023,2,60m²,14242.8
경남,2023,2,60m²~85m²,11741.4
경남,2023,2,85m²~102m²,14764.199999999999
경남,2023,2,102m²~,13002.0
제주,2023,2,모든면적,22948.199999999997
제주,2023,2,60m²,24357.3
제주,2023,2,60m²~85m²,22152.899999999998
제주,2023,2,85m²~102m²,21908.699999999997
제주,2023,2,102m²~,22931.699999999997
서울,2023,3,모든면적,30624.0
서울,2023,3,60m²,31320.3
서울,2023,3,60m²~85m²,29643.899999999998
서울,2023,3,85m²~102m²,28333.8
서울,2023,3,102m²~,35818.2
인천,2023,3,모든면적,16391.1
인천,2023,3,60m²,17051.1
인천,2023,3,60m²~85m²,15741.0
인천,2023,3,85m²~102m²,15374.699999999999
인천,2023,3,102m²~,14652.0
경기,2023,3,모든면적,18202.8
경기,2023,3,60m²,19770.3
경기,2023,3,60m²~85m²,18004.8
경기,2023,3,85m²~102m²,20516.1
경기,2023,3,102m²~,21529.199999999997
부산,2023,3,모든면적,19199.399999999998
부산,2023,3,60m²,20757.0
부산,2023,3,60m²~85m²,19156.5
부산,2023,3,85m²~102m²,15480.3
부산,2023,3,102m²~,16024.8
대구,2023,3,모든면적,17087.399999999998
대구,2023,3,60m²,17463.6
대구,2023,3,60m²~85m²,17014.8
대구,2023,3,85m²~102m²,16457.1
대구,2023,3,102m²~,18885.899999999998
광주,2023,3,모든면적,16651.8
광주,2023,3,60m²,15123.9
광주,2023,3,60m²~85m²,16434.0
광주,2023,3,85m²~102m²,
광주,2023,3,102m²~,18889.2
대전,2023,3,모든면적,15556.199999999999
대전,2023,3,60m²,16249.199999999999
대전,2023,3,60m²~85m²,15463.8
대전,2023,3,85m²~102m²,
대전,2023,3,102m²~,16932.3
울산,2023,3,모든면적,18423.899999999998
울산,2023,3,60m²,19912.2
울산,2023,3,60m²~85m²,18186.3
울산,2023,3,85m²~102m²,22581.899999999998
울산,2023,3,102m²~,17542.8
세종,2023,3,모든면적,12279.3
세종,2023,3,60m²,12289.199999999999
세종,2023,3,60m²~85m²,12266.099999999999
세종,2023,3,85m²~102m²,
세종,2023,3,102m²~,
강원,2023,3,모든면적,12939.3
강원,2023,3,60m²,10761.3
강원,2023,3,60m²~85m²,12054.9
강원,2023,3,85m²~102m²,11962.5
강원,2023,3,102m²~,14064.599999999999
충북,2023,3,모든면적,10635.9
충북,2023,3,60m²,10995.599999999999
충북,2023,3,60m²~85m²,10599.599999999999
충북,2023,3,85m²~102m²,10622.699999999999
충북,2023,3,102m²~,10985.699999999999
충남,2023,3,모든면적,11738.099999999999
충남,2023,3,60m²,12493.8
충남,2023,3,60m²~85m²,11942.699999999999
충남,2023,3,85m²~102m²,13160.4
충남,2023,3,102m²~,12804.0
전북,2023,3,모든면적,10645.8
전북,2023,3,60m²,9246.6
전북,2023,3,60m²~85m²,10589.699999999999
전북,2023,3,85m²~102m²,10995.599999999999
전북,2023,3,102m²~,11619.3
전남,2023,3,모든면적,10942.8
전남,2023,3,60m²,10771.199999999999
전남,2023,3,60m²~85m²,10728.3
전남,2023,3,85m²~102m²,11220.0
전남,2023,3,102m²~,11286.0
경북,2023,3,모든면적,12513.599999999999
경북,2023,3,60m²,12315.599999999999
경북,2023,3,60m²~85m²,12500.4
경북,2023,3,85m²~102m²,11975.699999999999
경북,2023,3,102m²~,13365.0
경남,2023,3,모든면적,11962.5
경남,2023,3,60m²,14242.8
경남,2023,3,60m²~85m²,11870.099999999999
경남,2023,3,85m²~102m²,15572.699999999999
경남,2023,3,102m²~,13272.599999999999
제주,2023,3,모든면적,23740.199999999997
제주,2023,3,60m²,24357.3
제주,2023,3,60m²~85m²,23076.899999999998
제주,2023,3,85m²~102m²,21908.699999999997
제주,2023,3,102m²~,21908.699999999997
서울,2023,4,모든면적,30643.8
서울,2023,4,60m²,31336.8
서울,2023,4,60m²~85m²,29736.3
서울,2023,4,85m²~102m²,28333.8
서울,2023,4,102m²~,35818.2
인천,2023,4,모든면적,16397.7
인천,2023,4,60m²,17061.0
인천,2023,4,60m²~85m²,15744.3
인천,2023,4,85m²~102m²,15374.699999999999
인천,2023,4,102m²~,14652.0
경기,2023,4,모든면적,19133.399999999998
경기,2023,4,60m²,20288.399999999998
경기,2023,4,60m²~85m²,19044.3
경기,2023,4,85m²~102m²,19948.5
경기,2023,4,102m²~,22585.199999999997
부산,2023,4,모든면적,19371.0
부산,2023,4,60m²,20819.699999999997
부산,2023,4,60m²~85m²,19324.8
부산,2023,4,85m²~102m²,15480.3
부산,2023,4,102m²~,15097.5
대구,2023,4,모든면적,17087.399999999998
대구,2023,4,60m²,17463.6
대구,2023,4,60m²~85m²,17014.8
대구,2023,4,85m²~102m²,16457.1
대구,2023,4,102m²~,18885.899999999998
광주,2023,4,모든면적,16651.8
광주,2023,4,60m²,15123.9
광주,2023,4,60m²~85m²,16434.0
광주,2023,4,85m²~102m²,
광주,2023,4,102m²~,18889.2
대전,2023,4,모든면적,16153.5
대전,2023,4,60m²,16249.199999999999
대전,2023,4,60m²~85m²,16011.599999999999
대전,2023,4,85m²~102m²,
대전,2023,4,102m²~,18879.3
울산,2023,4,모든면적,18423.899999999998
울산,2023,4,60m²,19912.2
울산,2023,4,60m²~85m²,18186.3
울산,2023,4,85m²~102m²,22581.899999999998
울산,2023,4,102m²~,17542.8
세종,2023,4,모든면적,12279.3
세종,2023,4,60m²,12289.199999999999
세종,2023,4,60m²~85m²,12266.099999999999
세종,2023,4,85m²~102m²,
세종,2023,4,102m²~,
강원,2023,4,모든면적,12969.0
강원,2023,4,60m²,10761.3
강원,2023,4,60m²~85m²,12114.3
강원,2023,4,85m²~102m²,11962.5
강원,2023,4,102m²~,14074.5
충북,2023,4,모든면적,10794.3
충북,2023,4,60m²,10995.599999999999
충북,2023,4,60m²~85m²,10718.4
충북,2023,4,85m²~102m²,10906.5
충북,2023,4,102m²~,11193.599999999999
충남,2023,4,모든면적,11748.0
충남,2023,4,60m²,12493.8
충남,2023,4,60m²~85m²,11959.199999999999
충남,2023,4,85m²~102m²,13160.4
충남,2023,4,102m²~,12804.0
전북,2023,4,모든면적,10942.8
전북,2023,4,60m²,9190.5
전북,2023,4,60m²~85m²,10886.699999999999
전북,2023,4,85m²~102m²,10995.599999999999
전북,2023,4,102m²~,11837.099999999999
전남,2023,4,모든면적,10939.5
전남,2023,4,60m²,10771.199999999999
전남,2023,4,60m²~85m²,10738.199999999999
전남,2023,4,85m²~102m²,11220.0
전남,2023,4,102m²~,11454.3
경북,2023,4,모든면적,12513.599999999999
경북,2023,4,60m²,12315.599999999999
경북,2023,4,60m²~85m²,12500.4
경북,2023,4,85m²~102m²,11975.699999999999
경북,2023,4,102m²~,13365.0
경남,2023,4,모든면적,11936.099999999999
경남,2023,4,60m²,14199.9
경남,2023,4,60m²~85m²,11837.099999999999
경남,2023,4,85m²~102m²,15345.0
경남,2023,4,102m²~,13460.699999999999
제주,2023,4,모든면적,23740.199999999997
제주,2023,4,60m²,24357.3
제주,2023,4,60m²~85m²,23076.899999999998
제주,2023,4,85m²~102m²,21908.699999999997
제주,2023,4,102m²~,21908.699999999997
서울,2023,5,모든면적,31066.199999999997
서울,2023,5,60m²,31680.0
서울,2023,5,60m²~85m²,29736.3
서울,2023,5,85m²~102m²,28333.8
서울,2023,5,102m²~,35818.2
인천,2023,5,모든면적,16470.3
인천,2023,5,60m²,17077.5
인천,2023,5,60m²~85m²,15869.699999999999
인천,2023,5,85m²~102m²,15374.699999999999
인천,2023,5,102m²~,14652.0
경기,2023,5,모든면적,19163.1
경기,2023,5,60m²,20219.1
경기,2023,5,60m²~85m²,19064.1
경기,2023,5,85m²~102m²,20823.0
경기,2023,5,102m²~,22129.8
부산,2023,5,모든면적,20093.7
부산,2023,5,60m²,21176.1
부산,2023,5,60m²~85m²,20031.0
부산,2023,5,85m²~102m²,15912.599999999999
부산,2023,5,102m²~,15853.199999999999
대구,2023,5,모든면적,18047.7
대구,2023,5,60m²,17463.6
대구,2023,5,60m²~85m²,18146.7
대구,2023,5,85m²~102m²,16156.8
대구,2023,5,102m²~,21539.1
광주,2023,5,모든면적,18176.399999999998
